numeroMsgsEntreAeB=18 primeiraPalavraA=eu ultimaPalavraA=merc primeiraPalavraB=acertadissim ultimaPalavraB=rg mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=19 primeiraPalavraA=mud ultimaPalavraA=mund primeiraPalavraB=acertadissim ultimaPalavraB=rg mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=20 primeiraPalavraA=é ultimaPalavraA=diss primeiraPalavraB=acertadissim ultimaPalavraB=rg mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=21 primeiraPalavraA=mund ultimaPalavraA=vid primeiraPalavraB=acertadissim ultimaPalavraB=rg mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA=é ultimaPalavraA=enorm primeiraPalavraB=dev ultimaPalavraB=decisa mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=3 primeiraPalavraA=foc ultimaPalavraA=seminari primeiraPalavraB=dev ultimaPalavraB=decisa mensagemATemNomeB=false mensagemBTemNomeA=false ehPar
numeroMsgsEntreAeB=4 primeiraPalavraA=foc ultimaPalavraA=cas primeiraPalavraB=dev ultimaPalavraB=decisa mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA=vou ultimaPalavraA=almoc primeiraPalavraB=dev ultimaPalavraB=decisa mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=6 primeiraPalavraA=é ultimaPalavraA=foc primeiraPalavraB=dev ultimaPalavraB=decisa mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=7 primeiraPalavraA=hum ultimaPalavraA=ali primeiraPalavraB=dev ultimaPalavraB=decisa mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=8 primeiraPalavraA=lip ultimaPalavraA=foc primeiraPalavraB=dev ultimaPalavraB=decisa mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=9 primeiraPalavraA=só ultimaPalavraA=algu primeiraPalavraB=dev ultimaPalavraB=decisa mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=10 primeiraPalavraA=tenh ultimaPalavraA=isonom primeiraPalavraB=dev ultimaPalavraB=decisa mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=11 primeiraPalavraA=rsrs ultimaPalavraA=ver primeiraPalavraB=dev ultimaPalavraB=decisa mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=12 primeiraPalavraA=dev ultimaPalavraA=desconfort primeiraPalavraB=dev ultimaPalavraB=decisa mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=13 primeiraPalavraA=yeshu ultimaPalavraA=gost primeiraPalavraB=dev ultimaPalavraB=decisa mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=14 primeiraPalavraA=peg ultimaPalavraA=cabec primeiraPalavraB=dev ultimaPalavraB=decisa mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=15 primeiraPalavraA=isonom ultimaPalavraA=signific primeiraPalavraB=dev ultimaPalavraB=decisa mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=16 primeiraPalavraA=só ultimaPalavraA=isonom primeiraPalavraB=dev ultimaPalavraB=decisa mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=17 primeiraPalavraA=é ultimaPalavraA=argument primeiraPalavraB=dev ultimaPalavraB=decisa mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=18 primeiraPalavraA=relevanc ultimaPalavraA=comentari primeiraPalavraB=dev ultimaPalavraB=decisa mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=19 primeiraPalavraA=eu ultimaPalavraA=merc primeiraPalavraB=dev ultimaPalavraB=decisa mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=20 primeiraPalavraA=mud ultimaPalavraA=mund primeiraPalavraB=dev ultimaPalavraB=decisa mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=21 primeiraPalavraA=é ultimaPalavraA=diss primeiraPalavraB=dev ultimaPalavraB=decisa mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA=recom ultimaPalavraA=isonom primeiraPalavraB=sim ultimaPalavraB=juiz mensagemATemNomeB=false mensagemBTemNomeA=false ehPar
numeroMsgsEntreAeB=3 primeiraPalavraA=é ultimaPalavraA=enorm primeiraPalavraB=sim ultimaPalavraB=juiz mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=4 primeiraPalavraA=foc ultimaPalavraA=seminari primeiraPalavraB=sim ultimaPalavraB=juiz mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA=foc ultimaPalavraA=cas primeiraPalavraB=sim ultimaPalavraB=juiz mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=6 primeiraPalavraA=vou ultimaPalavraA=almoc primeiraPalavraB=sim ultimaPalavraB=juiz mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=7 primeiraPalavraA=é ultimaPalavraA=foc primeiraPalavraB=sim ultimaPalavraB=juiz mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=8 primeiraPalavraA=hum ultimaPalavraA=ali primeiraPalavraB=sim ultimaPalavraB=juiz mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=9 primeiraPalavraA=lip ultimaPalavraA=foc primeiraPalavraB=sim ultimaPalavraB=juiz mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=10 primeiraPalavraA=só ultimaPalavraA=algu primeiraPalavraB=sim ultimaPalavraB=juiz mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=11 primeiraPalavraA=tenh ultimaPalavraA=isonom primeiraPalavraB=sim ultimaPalavraB=juiz mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=12 primeiraPalavraA=rsrs ultimaPalavraA=ver primeiraPalavraB=sim ultimaPalavraB=juiz mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=13 primeiraPalavraA=dev ultimaPalavraA=desconfort primeiraPalavraB=sim ultimaPalavraB=juiz mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=14 primeiraPalavraA=yeshu ultimaPalavraA=gost primeiraPalavraB=sim ultimaPalavraB=juiz mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=15 primeiraPalavraA=peg ultimaPalavraA=cabec primeiraPalavraB=sim ultimaPalavraB=juiz mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=16 primeiraPalavraA=isonom ultimaPalavraA=signific primeiraPalavraB=sim ultimaPalavraB=juiz mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=17 primeiraPalavraA=só ultimaPalavraA=isonom primeiraPalavraB=sim ultimaPalavraB=juiz mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=18 primeiraPalavraA=é ultimaPalavraA=argument primeiraPalavraB=sim ultimaPalavraB=juiz mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=19 primeiraPalavraA=relevanc ultimaPalavraA=comentari primeiraPalavraB=sim ultimaPalavraB=juiz mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=20 primeiraPalavraA=eu ultimaPalavraA=merc primeiraPalavraB=sim ultimaPalavraB=juiz mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=21 primeiraPalavraA=mud ultimaPalavraA=mund primeiraPalavraB=sim ultimaPalavraB=juiz mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA=acertadissim ultimaPalavraA=rg primeiraPalavraB=yeshu ultimaPalavraB=erros mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=3 primeiraPalavraA=recom ultimaPalavraA=isonom primeiraPalavraB=yeshu ultimaPalavraB=erros mensagemATemNomeB=false mensagemBTemNomeA=false ehPar
numeroMsgsEntreAeB=4 primeiraPalavraA=é ultimaPalavraA=enorm primeiraPalavraB=yeshu ultimaPalavraB=erros mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA=foc ultimaPalavraA=seminari primeiraPalavraB=yeshu ultimaPalavraB=erros mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=6 primeiraPalavraA=foc ultimaPalavraA=cas primeiraPalavraB=yeshu ultimaPalavraB=erros mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=7 primeiraPalavraA=vou ultimaPalavraA=almoc primeiraPalavraB=yeshu ultimaPalavraB=erros mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=8 primeiraPalavraA=é ultimaPalavraA=foc primeiraPalavraB=yeshu ultimaPalavraB=erros mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=9 primeiraPalavraA=hum ultimaPalavraA=ali primeiraPalavraB=yeshu ultimaPalavraB=erros mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=10 primeiraPalavraA=lip ultimaPalavraA=foc primeiraPalavraB=yeshu ultimaPalavraB=erros mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=11 primeiraPalavraA=só ultimaPalavraA=algu primeiraPalavraB=yeshu ultimaPalavraB=erros mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=12 primeiraPalavraA=tenh ultimaPalavraA=isonom primeiraPalavraB=yeshu ultimaPalavraB=erros mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=13 primeiraPalavraA=rsrs ultimaPalavraA=ver primeiraPalavraB=yeshu ultimaPalavraB=erros mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=14 primeiraPalavraA=dev ultimaPalavraA=desconfort primeiraPalavraB=yeshu ultimaPalavraB=erros mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=15 primeiraPalavraA=yeshu ultimaPalavraA=gost primeiraPalavraB=yeshu ultimaPalavraB=erros mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=16 primeiraPalavraA=peg ultimaPalavraA=cabec primeiraPalavraB=yeshu ultimaPalavraB=erros mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=17 primeiraPalavraA=isonom ultimaPalavraA=signific primeiraPalavraB=yeshu ultimaPalavraB=erros mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=18 primeiraPalavraA=só ultimaPalavraA=isonom primeiraPalavraB=yeshu ultimaPalavraB=erros mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=19 primeiraPalavraA=é ultimaPalavraA=argument primeiraPalavraB=yeshu ultimaPalavraB=erros mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=20 primeiraPalavraA=relevanc ultimaPalavraA=comentari primeiraPalavraB=yeshu ultimaPalavraB=erros mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=21 primeiraPalavraA=eu ultimaPalavraA=merc primeiraPalavraB=yeshu ultimaPalavraB=erros mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA=dev ultimaPalavraA=decisa primeiraPalavraB=é ultimaPalavraB=signific mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=3 primeiraPalavraA=acertadissim ultimaPalavraA=rg primeiraPalavraB=é ultimaPalavraB=signific mensagemATemNomeB=false mensagemBTemNomeA=false ehPar
numeroMsgsEntreAeB=4 primeiraPalavraA=recom ultimaPalavraA=isonom primeiraPalavraB=é ultimaPalavraB=signific mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA=é ultimaPalavraA=enorm primeiraPalavraB=é ultimaPalavraB=signific mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=6 primeiraPalavraA=foc ultimaPalavraA=seminari primeiraPalavraB=é ultimaPalavraB=signific mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=7 primeiraPalavraA=foc ultimaPalavraA=cas primeiraPalavraB=é ultimaPalavraB=signific mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=8 primeiraPalavraA=vou ultimaPalavraA=almoc primeiraPalavraB=é ultimaPalavraB=signific mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=9 primeiraPalavraA=é ultimaPalavraA=foc primeiraPalavraB=é ultimaPalavraB=signific mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=10 primeiraPalavraA=hum ultimaPalavraA=ali primeiraPalavraB=é ultimaPalavraB=signific mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=11 primeiraPalavraA=lip ultimaPalavraA=foc primeiraPalavraB=é ultimaPalavraB=signific mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=12 primeiraPalavraA=só ultimaPalavraA=algu primeiraPalavraB=é ultimaPalavraB=signific mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=13 primeiraPalavraA=tenh ultimaPalavraA=isonom primeiraPalavraB=é ultimaPalavraB=signific mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=14 primeiraPalavraA=rsrs ultimaPalavraA=ver primeiraPalavraB=é ultimaPalavraB=signific mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=15 primeiraPalavraA=dev ultimaPalavraA=desconfort primeiraPalavraB=é ultimaPalavraB=signific mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=16 primeiraPalavraA=yeshu ultimaPalavraA=gost primeiraPalavraB=é ultimaPalavraB=signific mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=17 primeiraPalavraA=peg ultimaPalavraA=cabec primeiraPalavraB=é ultimaPalavraB=signific mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=18 primeiraPalavraA=isonom ultimaPalavraA=signific primeiraPalavraB=é ultimaPalavraB=signific mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=19 primeiraPalavraA=só ultimaPalavraA=isonom primeiraPalavraB=é ultimaPalavraB=signific mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=20 primeiraPalavraA=é ultimaPalavraA=argument primeiraPalavraB=é ultimaPalavraB=signific mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=21 primeiraPalavraA=relevanc ultimaPalavraA=comentari primeiraPalavraB=é ultimaPalavraB=signific mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA=sim ultimaPalavraA=juiz primeiraPalavraB=é ultimaPalavraB=principi mensagemATemNomeB=false mensagemBTemNomeA=false ehPar
numeroMsgsEntreAeB=3 primeiraPalavraA=dev ultimaPalavraA=decisa primeiraPalavraB=é ultimaPalavraB=principi mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=4 primeiraPalavraA=acertadissim ultimaPalavraA=rg primeiraPalavraB=é ultimaPalavraB=principi mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA=recom ultimaPalavraA=isonom primeiraPalavraB=é ultimaPalavraB=principi mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=6 primeiraPalavraA=é ultimaPalavraA=enorm primeiraPalavraB=é ultimaPalavraB=principi mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=7 primeiraPalavraA=foc ultimaPalavraA=seminari primeiraPalavraB=é ultimaPalavraB=principi mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=8 primeiraPalavraA=foc ultimaPalavraA=cas primeiraPalavraB=é ultimaPalavraB=principi mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=9 primeiraPalavraA=vou ultimaPalavraA=almoc primeiraPalavraB=é ultimaPalavraB=principi mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=10 primeiraPalavraA=é ultimaPalavraA=foc primeiraPalavraB=é ultimaPalavraB=principi mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=11 primeiraPalavraA=hum ultimaPalavraA=ali primeiraPalavraB=é ultimaPalavraB=principi mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=12 primeiraPalavraA=lip ultimaPalavraA=foc primeiraPalavraB=é ultimaPalavraB=principi mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=13 primeiraPalavraA=só ultimaPalavraA=algu primeiraPalavraB=é ultimaPalavraB=principi mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=14 primeiraPalavraA=tenh ultimaPalavraA=isonom primeiraPalavraB=é ultimaPalavraB=principi mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=15 primeiraPalavraA=rsrs ultimaPalavraA=ver primeiraPalavraB=é ultimaPalavraB=principi mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=16 primeiraPalavraA=dev ultimaPalavraA=desconfort primeiraPalavraB=é ultimaPalavraB=principi mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=17 primeiraPalavraA=yeshu ultimaPalavraA=gost primeiraPalavraB=é ultimaPalavraB=principi mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=18 primeiraPalavraA=peg ultimaPalavraA=cabec primeiraPalavraB=é ultimaPalavraB=principi mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=19 primeiraPalavraA=isonom ultimaPalavraA=signific primeiraPalavraB=é ultimaPalavraB=principi mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=20 primeiraPalavraA=só ultimaPalavraA=isonom primeiraPalavraB=é ultimaPalavraB=principi mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=21 primeiraPalavraA=é ultimaPalavraA=argument primeiraPalavraB=é ultimaPalavraB=principi mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA=yeshu ultimaPalavraA=erros primeiraPalavraB=concord ultimaPalavraB=conhec mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=3 primeiraPalavraA=sim ultimaPalavraA=juiz primeiraPalavraB=concord ultimaPalavraB=conhec mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=4 primeiraPalavraA=dev ultimaPalavraA=decisa primeiraPalavraB=concord ultimaPalavraB=conhec mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA=acertadissim ultimaPalavraA=rg primeiraPalavraB=concord ultimaPalavraB=conhec mensagemATemNomeB=false mensagemBTemNomeA=false ehPar
numeroMsgsEntreAeB=6 primeiraPalavraA=recom ultimaPalavraA=isonom primeiraPalavraB=concord ultimaPalavraB=conhec mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=7 primeiraPalavraA=é ultimaPalavraA=enorm primeiraPalavraB=concord ultimaPalavraB=conhec mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=8 primeiraPalavraA=foc ultimaPalavraA=seminari primeiraPalavraB=concord ultimaPalavraB=conhec mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=9 primeiraPalavraA=foc ultimaPalavraA=cas primeiraPalavraB=concord ultimaPalavraB=conhec mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=10 primeiraPalavraA=vou ultimaPalavraA=almoc primeiraPalavraB=concord ultimaPalavraB=conhec mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=11 primeiraPalavraA=é ultimaPalavraA=foc primeiraPalavraB=concord ultimaPalavraB=conhec mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=12 primeiraPalavraA=hum ultimaPalavraA=ali primeiraPalavraB=concord ultimaPalavraB=conhec mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=13 primeiraPalavraA=lip ultimaPalavraA=foc primeiraPalavraB=concord ultimaPalavraB=conhec mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=14 primeiraPalavraA=só ultimaPalavraA=algu primeiraPalavraB=concord ultimaPalavraB=conhec mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=15 primeiraPalavraA=tenh ultimaPalavraA=isonom primeiraPalavraB=concord ultimaPalavraB=conhec mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=16 primeiraPalavraA=rsrs ultimaPalavraA=ver primeiraPalavraB=concord ultimaPalavraB=conhec mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=17 primeiraPalavraA=dev ultimaPalavraA=desconfort primeiraPalavraB=concord ultimaPalavraB=conhec mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=18 primeiraPalavraA=yeshu ultimaPalavraA=gost primeiraPalavraB=concord ultimaPalavraB=conhec mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=19 primeiraPalavraA=peg ultimaPalavraA=cabec primeiraPalavraB=concord ultimaPalavraB=conhec mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=20 primeiraPalavraA=isonom ultimaPalavraA=signific primeiraPalavraB=concord ultimaPalavraB=conhec mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=21 primeiraPalavraA=só ultimaPalavraA=isonom primeiraPalavraB=concord ultimaPalavraB=conhec mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA=é ultimaPalavraA=signific primeiraPalavraB=sao ultimaPalavraB=lei mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=3 primeiraPalavraA=yeshu ultimaPalavraA=erros primeiraPalavraB=sao ultimaPalavraB=lei mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=4 primeiraPalavraA=sim ultimaPalavraA=juiz primeiraPalavraB=sao ultimaPalavraB=lei mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA=dev ultimaPalavraA=decisa primeiraPalavraB=sao ultimaPalavraB=lei mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=6 primeiraPalavraA=acertadissim ultimaPalavraA=rg primeiraPalavraB=sao ultimaPalavraB=lei mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=7 primeiraPalavraA=recom ultimaPalavraA=isonom primeiraPalavraB=sao ultimaPalavraB=lei mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=8 primeiraPalavraA=é ultimaPalavraA=enorm primeiraPalavraB=sao ultimaPalavraB=lei mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=9 primeiraPalavraA=foc ultimaPalavraA=seminari primeiraPalavraB=sao ultimaPalavraB=lei mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
